s.no,Transaction ID,Date/Time of Sale,Product Name,Sales Amount,Quantity Sold,Payment Method
4764,104763,2024-06-09,Potato,78,2,Cash
4765,104764,2024-06-09,Beans,24,6,UPI
4766,104765,2024-06-09,Garam Masala,139,3,UPI
4767,104766,2024-06-09,Chili Powder,107,2,UPI
4768,104767,2024-06-09,Cooking Oil,27,1,UPI
4769,104768,2024-06-09,Turmeric Powder,69,4,Cash
4770,104769,2024-06-09,Beans,126,1,UPI
4771,104770,2024-06-09,Sugar,130,7,UPI
4772,104771,2024-06-09,Lady Finger,63,2,Cash
4773,104772,2024-06-09,Tea,130,3,UPI
4774,104773,2024-06-09,Honey,69,2,Cash
4775,104774,2024-06-10,Dal,80,6,Cash
4776,104775,2024-06-10,Dal,80,3,UPI
4777,104776,2024-06-10,Rasam Powder,80,7,Cash
4778,104777,2024-06-10,Honey,133,3,UPI
4779,104778,2024-06-10,Coconut,116,4,Cash
4780,104779,2024-06-10,Potato,51,3,Cash
4781,104780,2024-06-10,Brocolli,46,5,UPI
4782,104781,2024-06-10,Ghee,33,3,Cash
4783,104782,2024-06-10,Lemon,85,3,Cash
4784,104783,2024-06-10,Lady Finger,45,2,UPI
4785,104784,2024-06-10,Rasam Powder,37,5,Cash
4786,104785,2024-06-10,Wheat,100,6,UPI
4787,104786,2024-06-10,Coriander Leaves,140,3,UPI
4788,104787,2024-06-10,Honey,135,4,UPI
4789,104788,2024-06-10,Toothpaste,103,1,UPI
4790,104789,2024-06-10,Coriander Leaves,140,7,Cash
4791,104790,2024-06-10,Coriander Leaves,101,3,Cash
4792,104791,2024-06-10,Atta,60,4,UPI
4793,104792,2024-06-10,Lemon,90,5,UPI
4794,104793,2024-06-10,Cauliflower,41,2,UPI
4795,104794,2024-06-10,Lemon,45,5,UPI
4796,104795,2024-06-10,Tomato,93,5,Cash
4797,104796,2024-06-10,Turmeric Powder,30,6,Cash
4798,104797,2024-06-10,Mint Leaves,123,1,Cash
4799,104798,2024-06-10,Coffee,130,3,UPI
4800,104799,2024-06-10,Coriander Powder,128,7,Cash
4801,104800,2024-06-10,Coriander Leaves,30,2,Cash
4802,104801,2024-06-10,Ghee,78,7,Cash
4803,104802,2024-06-10,Sugar,130,2,UPI
4804,104803,2024-06-10,Spinach,140,3,UPI
4805,104804,2024-06-10,Jam,123,3,Cash
4806,104805,2024-06-10,Coffee,130,2,UPI
4807,104806,2024-06-10,Bread,96,5,UPI
4808,104807,2024-06-10,Curry Leaves,135,2,Cash
4809,104808,2024-06-10,Atta,138,2,Cash
4810,104809,2024-06-10,Sugar,130,5,UPI
4811,104810,2024-06-10,Coriander Leaves,119,4,Cash
4812,104811,2024-06-10,Methi,111,7,Cash
4813,104812,2024-06-10,Wheat,100,4,Cash
4814,104813,2024-06-10,Milk,45,6,Cash
4815,104814,2024-06-10,Tea,130,4,UPI
4816,104815,2024-06-10,Methi,49,1,UPI
4817,104816,2024-06-10,Tea,130,2,UPI
4818,104817,2024-06-10,Potato,76,3,UPI
4819,104818,2024-06-10,Sugar,130,4,Cash
4820,104819,2024-06-10,Jam,102,5,UPI
4821,104820,2024-06-10,Brocolli,119,3,Cash
4822,104821,2024-06-10,Rice,90,3,UPI
4823,104822,2024-06-10,Brinjal,52,6,Cash
4824,104823,2024-06-10,Tea,130,1,Cash
4825,104824,2024-06-11,Rice,90,7,UPI
4826,104825,2024-06-11,Toothpaste,142,1,UPI
4827,104826,2024-06-11,Butter,149,6,UPI
4828,104827,2024-06-11,Pickles,59,1,UPI
4829,104828,2024-06-11,Salt,10,5,Cash
4830,104829,2024-06-11,Coffee,130,2,Cash
4831,104830,2024-06-11,Jam,126,6,Cash
4832,104831,2024-06-11,Methi,148,3,Cash
4833,104832,2024-06-11,Tea,130,6,Cash
4834,104833,2024-06-11,Rice,90,3,Cash
4835,104834,2024-06-11,Cooking Oil,133,1,UPI
4836,104835,2024-06-11,Potato,69,6,UPI
4837,104836,2024-06-11,Milk,45,3,Cash
4838,104837,2024-06-11,Eggs,133,5,UPI
4839,104838,2024-06-11,Onion,108,4,Cash
4840,104839,2024-06-11,Honey,82,7,Cash
4841,104840,2024-06-11,Turmeric Powder,119,1,UPI
4842,104841,2024-06-11,Chili Powder,84,2,Cash
4843,104842,2024-06-11,Oil,120,2,Cash
4844,104843,2024-06-11,Spinach,85,6,UPI
4845,104844,2024-06-11,Cooking Oil,138,5,UPI
4846,104845,2024-06-11,Oil,120,7,Cash
4847,104846,2024-06-11,Milk,45,5,UPI
4848,104847,2024-06-11,Cauliflower,141,1,Cash
4849,104848,2024-06-11,Brinjal,85,4,UPI
4850,104849,2024-06-11,Brocolli,33,2,Cash
4851,104850,2024-06-11,Onion,91,1,Cash
4852,104851,2024-06-11,Eggs,90,5,Cash
4853,104852,2024-06-11,Salt,10,7,Cash
4854,104853,2024-06-11,Spinach,22,5,UPI
4855,104854,2024-06-11,Rice,90,7,Cash
4856,104855,2024-06-11,Rasam Powder,130,2,UPI
4857,104856,2024-06-11,Chili Powder,58,5,Cash
4858,104857,2024-06-11,Curry Leaves,117,3,Cash
4859,104858,2024-06-11,Beans,126,1,Cash
4860,104859,2024-06-11,Rasam Powder,50,1,UPI
4861,104860,2024-06-11,Potato,125,7,UPI
4862,104861,2024-06-11,Chili Powder,21,6,Cash
4863,104862,2024-06-11,Wheat,100,1,Cash
4864,104863,2024-06-11,Coconut,26,6,UPI
4865,104864,2024-06-11,Cauliflower,145,5,UPI
4866,104865,2024-06-11,Mint Leaves,21,4,Cash
4867,104866,2024-06-11,Oil,120,2,Cash
4868,104867,2024-06-11,Sugar,130,4,UPI
4869,104868,2024-06-11,Tea,130,1,Cash
4870,104869,2024-06-12,Rice,90,1,Cash
4871,104870,2024-06-12,Pickles,83,3,UPI
4872,104871,2024-06-12,Chili Powder,42,1,UPI
4873,104872,2024-06-12,Ghee,77,7,Cash
4874,104873,2024-06-12,Milk,45,4,Cash
4875,104874,2024-06-12,Onion,88,1,Cash
4876,104875,2024-06-12,Wheat,100,7,UPI
4877,104876,2024-06-12,Toothpaste,53,4,Cash
4878,104877,2024-06-12,Rasam Powder,132,7,UPI
4879,104878,2024-06-12,Coriander Powder,137,6,UPI
4880,104879,2024-06-12,Coconut,60,3,UPI
4881,104880,2024-06-12,Bread,149,1,UPI
4882,104881,2024-06-12,Tomato,34,7,Cash
4883,104882,2024-06-12,Garam Masala,133,4,UPI
4884,104883,2024-06-12,Jam,147,3,Cash
4885,104884,2024-06-12,Bread,116,1,UPI
4886,104885,2024-06-12,Cooking Oil,121,4,UPI
4887,104886,2024-06-12,Sambar Powder,92,4,UPI
4888,104887,2024-06-12,Biscuits,10,3,UPI
4889,104888,2024-06-12,Coriander Leaves,113,2,UPI
4890,104889,2024-06-13,Maida,123,3,Cash
4891,104890,2024-06-13,Toothpaste,119,1,UPI
4892,104891,2024-06-13,Honey,150,2,Cash
4893,104892,2024-06-13,Potato,40,2,UPI
4894,104893,2024-06-13,Soap,87,3,UPI
4895,104894,2024-06-13,Chili Powder,44,3,Cash
4896,104895,2024-06-13,Turmeric Powder,145,6,Cash
4897,104896,2024-06-13,Eggs,41,5,Cash
4898,104897,2024-06-13,Milk,45,4,Cash
4899,104898,2024-06-13,Maida,29,6,UPI
4900,104899,2024-06-13,Biscuits,10,2,UPI
4901,104900,2024-06-13,Coconut,136,6,UPI
4902,104901,2024-06-13,Brinjal,26,4,Cash
4903,104902,2024-06-13,Onion,60,1,UPI
4904,104903,2024-06-13,Eggs,128,2,UPI
4905,104904,2024-06-13,Milk,45,1,Cash
4906,104905,2024-06-13,Milk,45,4,UPI
4907,104906,2024-06-13,Bread,118,4,Cash
4908,104907,2024-06-13,Mint Leaves,56,2,Cash
4909,104908,2024-06-13,Ghee,91,6,UPI
4910,104909,2024-06-13,Cooking Oil,58,4,UPI
4911,104910,2024-06-13,Eggs,74,3,Cash
4912,104911,2024-06-13,Oil,120,4,Cash
4913,104912,2024-06-13,Spinach,104,4,Cash
4914,104913,2024-06-13,Ghee,115,6,UPI
4915,104914,2024-06-13,Toothpaste,121,5,Cash
4916,104915,2024-06-14,Eggs,98,5,Cash
4917,104916,2024-06-14,Eggs,144,6,UPI
4918,104917,2024-06-14,Chili Powder,66,2,Cash
4919,104918,2024-06-14,Maida,72,6,UPI
4920,104919,2024-06-14,Wheat,100,3,Cash
4921,104920,2024-06-14,Methi,125,2,Cash
4922,104921,2024-06-14,Wheat,100,5,Cash
4923,104922,2024-06-14,Brocolli,79,3,Cash
4924,104923,2024-06-14,Chili Powder,63,3,UPI
4925,104924,2024-06-14,Soap,106,4,Cash
4926,104925,2024-06-14,Milk,45,5,Cash
4927,104926,2024-06-14,Spinach,25,3,Cash
4928,104927,2024-06-14,Biscuits,10,3,Cash
4929,104928,2024-06-14,Onion,92,2,Cash
4930,104929,2024-06-14,Tomato,40,3,Cash
4931,104930,2024-06-14,Rice,90,3,UPI
4932,104931,2024-06-14,Brinjal,95,6,UPI
4933,104932,2024-06-14,Toothpaste,53,2,Cash
4934,104933,2024-06-14,Atta,139,2,UPI
4935,104934,2024-06-14,Methi,126,4,UPI
4936,104935,2024-06-14,Spinach,48,2,Cash
4937,104936,2024-06-14,Cauliflower,101,2,UPI
4938,104937,2024-06-14,Sugar,130,1,Cash
4939,104938,2024-06-14,Sambar Powder,107,1,Cash
4940,104939,2024-06-14,Methi,140,6,Cash
4941,104940,2024-06-14,Rasam Powder,88,6,UPI
4942,104941,2024-06-14,Tea,130,4,Cash
4943,104942,2024-06-14,Wheat,100,7,Cash
4944,104943,2024-06-14,Dal,80,6,Cash
4945,104944,2024-06-14,Lady Finger,92,7,UPI
4946,104945,2024-06-14,Lady Finger,150,1,Cash
4947,104946,2024-06-14,Soap,26,6,UPI
4948,104947,2024-06-14,Coriander Powder,57,5,Cash
4949,104948,2024-06-14,Cauliflower,58,5,UPI
4950,104949,2024-06-14,Dal,80,2,Cash
4951,104950,2024-06-14,Tomato,70,5,UPI
4952,104951,2024-06-14,Sambar Powder,110,7,Cash
4953,104952,2024-06-14,Maida,23,4,Cash
4954,104953,2024-06-14,Wheat,100,1,Cash
4955,104954,2024-06-14,Eggs,56,5,Cash
4956,104955,2024-06-15,Lady Finger,20,7,Cash
4957,104956,2024-06-15,Brocolli,119,3,Cash
4958,104957,2024-06-15,Cauliflower,34,1,Cash
4959,104958,2024-06-15,Garam Masala,109,6,UPI
4960,104959,2024-06-15,Brinjal,31,4,Cash
4961,104960,2024-06-15,Turmeric Powder,30,7,UPI
4962,104961,2024-06-15,Cooking Oil,36,4,UPI
4963,104962,2024-06-15,Cooking Oil,31,4,Cash
4964,104963,2024-06-15,Maida,150,5,UPI
4965,104964,2024-06-15,Tomato,37,4,Cash
4966,104965,2024-06-15,Coriander Powder,28,2,Cash
4967,104966,2024-06-15,Onion,122,7,UPI
4968,104967,2024-06-15,Noodles,107,1,UPI
4969,104968,2024-06-15,Soap,149,2,UPI
4970,104969,2024-06-15,Sambar Powder,52,7,Cash
4971,104970,2024-06-15,Brinjal,63,2,UPI
4972,104971,2024-06-15,Tea,130,7,Cash
4973,104972,2024-06-15,Soap,38,3,Cash
4974,104973,2024-06-15,Curry Leaves,97,6,UPI
4975,104974,2024-06-15,Bread,104,7,UPI
4976,104975,2024-06-15,Soap,67,5,Cash
4977,104976,2024-06-15,Coffee,130,3,UPI
4978,104977,2024-06-15,Lady Finger,77,7,Cash
4979,104978,2024-06-15,Rasam Powder,70,7,UPI
4980,104979,2024-06-15,Sambar Powder,128,7,Cash
4981,104980,2024-06-15,Lemon,149,1,Cash
4982,104981,2024-06-15,Methi,150,6,UPI
4983,104982,2024-06-15,Rasam Powder,80,1,UPI
4984,104983,2024-06-15,Atta,83,6,Cash
4985,104984,2024-06-15,Coconut,53,6,UPI
4986,104985,2024-06-15,Cauliflower,97,2,Cash
4987,104986,2024-06-15,Oil,120,2,Cash
4988,104987,2024-06-15,Milk,45,6,UPI
4989,104988,2024-06-15,Honey,139,7,Cash
4990,104989,2024-06-15,Sambar Powder,109,6,Cash
4991,104990,2024-06-15,Sugar,130,1,Cash
4992,104991,2024-06-15,Butter,124,5,Cash
4993,104992,2024-06-15,Spinach,124,2,UPI
4994,104993,2024-06-15,Methi,80,7,Cash
4995,104994,2024-06-15,Spinach,36,1,Cash
4996,104995,2024-06-15,Noodles,26,5,UPI
4997,104996,2024-06-15,Brinjal,130,5,UPI
4998,104997,2024-06-15,Pickles,22,5,UPI
4999,104998,2024-06-15,Oil,120,4,UPI
5000,104999,2024-06-15,Biscuits,10,5,Cash
5001,105000,2024-06-16,Atta,143,2,Cash
5002,105001,2024-06-16,Tomato,100,4,Cash
5003,105002,2024-06-16,Potato,47,5,Cash
5004,105003,2024-06-16,Potato,40,5,Cash
5005,105004,2024-06-16,Turmeric Powder,36,7,UPI
5006,105005,2024-06-16,Eggs,124,4,UPI
5007,105006,2024-06-16,Rice,90,6,Cash
5008,105007,2024-06-16,Spinach,25,4,Cash
5009,105008,2024-06-16,Methi,132,5,UPI
5010,105009,2024-06-16,Garam Masala,116,2,UPI
5011,105010,2024-06-16,Coriander Leaves,127,6,Cash
5012,105011,2024-06-16,Turmeric Powder,55,2,UPI
5013,105012,2024-06-16,Noodles,150,4,UPI
5014,105013,2024-06-16,Coriander Powder,142,6,UPI
5015,105014,2024-06-16,Curry Leaves,33,7,Cash
5016,105015,2024-06-16,Soap,37,1,UPI
5017,105016,2024-06-16,Chili Powder,124,3,UPI
5018,105017,2024-06-16,Potato,48,2,UPI
5019,105018,2024-06-16,Atta,21,7,Cash
5020,105019,2024-06-16,Biscuits,10,1,Cash
5021,105020,2024-06-16,Cauliflower,75,7,Cash
5022,105021,2024-06-16,Soap,140,5,UPI
5023,105022,2024-06-16,Toothpaste,62,6,Cash
5024,105023,2024-06-16,Sugar,130,5,Cash
5025,105024,2024-06-16,Bread,93,6,UPI
5026,105025,2024-06-16,Coffee,130,5,UPI
5027,105026,2024-06-16,Toothpaste,111,7,Cash
5028,105027,2024-06-16,Noodles,150,1,UPI
5029,105028,2024-06-16,Onion,33,2,Cash
5030,105029,2024-06-17,Toothpaste,85,5,Cash
5031,105030,2024-06-17,Curry Leaves,103,2,UPI
5032,105031,2024-06-17,Sugar,130,7,Cash
5033,105032,2024-06-17,Salt,10,3,UPI
5034,105033,2024-06-17,Cauliflower,117,5,UPI
5035,105034,2024-06-17,Coffee,130,7,UPI
5036,105035,2024-06-17,Atta,47,1,UPI
5037,105036,2024-06-17,Garam Masala,82,6,UPI
5038,105037,2024-06-17,Methi,71,3,Cash
5039,105038,2024-06-17,Ghee,24,2,UPI
5040,105039,2024-06-17,Sambar Powder,130,1,Cash
5041,105040,2024-06-17,Milk,45,7,UPI
5042,105041,2024-06-17,Maida,146,3,Cash
5043,105042,2024-06-17,Cauliflower,102,7,UPI
5044,105043,2024-06-17,Jam,140,7,Cash
5045,105044,2024-06-17,Dal,80,2,UPI
5046,105045,2024-06-17,Dal,80,4,Cash
5047,105046,2024-06-17,Atta,82,2,Cash
5048,105047,2024-06-17,Atta,70,5,UPI
5049,105048,2024-06-17,Onion,84,1,UPI
5050,105049,2024-06-17,Eggs,148,7,UPI
5051,105050,2024-06-17,Tea,130,6,UPI
5052,105051,2024-06-17,Maida,92,4,Cash
5053,105052,2024-06-17,Salt,10,2,Cash
5054,105053,2024-06-17,Milk,45,6,UPI
5055,105054,2024-06-17,Chili Powder,145,3,UPI
5056,105055,2024-06-17,Sugar,130,7,Cash
5057,105056,2024-06-17,Brocolli,77,6,Cash
5058,105057,2024-06-17,Brocolli,143,4,Cash
5059,105058,2024-06-17,Butter,66,6,UPI
5060,105059,2024-06-17,Turmeric Powder,56,2,UPI
5061,105060,2024-06-17,Cauliflower,119,2,Cash
5062,105061,2024-06-17,Potato,26,4,UPI
5063,105062,2024-06-17,Wheat,100,3,UPI
5064,105063,2024-06-17,Rice,90,2,UPI
5065,105064,2024-06-17,Coriander Leaves,62,7,Cash
5066,105065,2024-06-17,Curry Leaves,77,4,Cash
5067,105066,2024-06-18,Bread,21,7,UPI
5068,105067,2024-06-18,Coconut,105,2,UPI
5069,105068,2024-06-18,Butter,138,7,UPI
5070,105069,2024-06-18,Cauliflower,146,2,Cash
5071,105070,2024-06-18,Curry Leaves,136,4,Cash
5072,105071,2024-06-18,Mint Leaves,143,4,Cash
5073,105072,2024-06-18,Methi,142,4,Cash
5074,105073,2024-06-18,Coriander Powder,63,7,UPI
5075,105074,2024-06-18,Sambar Powder,122,5,UPI
5076,105075,2024-06-18,Noodles,75,7,UPI
5077,105076,2024-06-18,Tomato,24,4,UPI
5078,105077,2024-06-18,Salt,10,6,Cash
5079,105078,2024-06-18,Tea,130,2,Cash
5080,105079,2024-06-18,Onion,96,1,Cash
5081,105080,2024-06-18,Methi,47,3,Cash
5082,105081,2024-06-18,Tomato,146,2,UPI
5083,105082,2024-06-18,Cooking Oil,58,2,UPI
5084,105083,2024-06-18,Salt,10,6,UPI
5085,105084,2024-06-18,Coriander Powder,125,2,Cash
5086,105085,2024-06-18,Tomato,52,1,UPI
5087,105086,2024-06-18,Honey,78,1,UPI
5088,105087,2024-06-18,Cauliflower,61,1,Cash
5089,105088,2024-06-18,Soap,36,2,Cash
5090,105089,2024-06-18,Coriander Leaves,133,2,UPI
5091,105090,2024-06-18,Atta,105,3,UPI
5092,105091,2024-06-18,Atta,126,2,Cash
5093,105092,2024-06-18,Tea,130,5,UPI
5094,105093,2024-06-18,Potato,143,3,UPI
5095,105094,2024-06-18,Potato,133,2,UPI
5096,105095,2024-06-18,Beans,33,3,UPI
5097,105096,2024-06-18,Methi,35,7,UPI
5098,105097,2024-06-18,Salt,10,4,UPI
5099,105098,2024-06-18,Jam,67,3,UPI
5100,105099,2024-06-18,Chili Powder,95,4,Cash
5101,105100,2024-06-18,Turmeric Powder,83,4,Cash
5102,105101,2024-06-18,Brocolli,128,1,Cash
5103,105102,2024-06-18,Coriander Leaves,41,1,Cash
5104,105103,2024-06-18,Dal,80,5,Cash
5105,105104,2024-06-18,Turmeric Powder,95,1,Cash
5106,105105,2024-06-18,Milk,45,5,UPI
5107,105106,2024-06-18,Cauliflower,124,2,Cash
5108,105107,2024-06-18,Wheat,100,1,UPI
5109,105108,2024-06-18,Coconut,102,3,UPI
5110,105109,2024-06-19,Toothpaste,43,3,Cash
5111,105110,2024-06-19,Beans,85,2,UPI
5112,105111,2024-06-19,Brocolli,70,4,UPI
5113,105112,2024-06-19,Beans,122,4,Cash
5114,105113,2024-06-19,Brinjal,50,4,Cash
5115,105114,2024-06-19,Beans,148,4,UPI
5116,105115,2024-06-19,Tomato,39,6,Cash
5117,105116,2024-06-19,Sambar Powder,79,4,UPI
5118,105117,2024-06-19,Salt,10,3,Cash
5119,105118,2024-06-19,Salt,10,5,Cash
5120,105119,2024-06-19,Jam,133,1,Cash
5121,105120,2024-06-19,Noodles,60,4,Cash
5122,105121,2024-06-19,Bread,118,6,Cash
5123,105122,2024-06-19,Honey,124,5,UPI
5124,105123,2024-06-19,Mint Leaves,118,5,Cash
5125,105124,2024-06-19,Cauliflower,55,6,Cash
5126,105125,2024-06-19,Atta,91,2,Cash
5127,105126,2024-06-19,Eggs,106,5,UPI
5128,105127,2024-06-19,Beans,39,2,Cash
5129,105128,2024-06-19,Jam,35,6,UPI
5130,105129,2024-06-19,Eggs,146,4,UPI
5131,105130,2024-06-19,Methi,105,5,UPI
5132,105131,2024-06-19,Coconut,83,3,Cash
5133,105132,2024-06-19,Mint Leaves,120,4,UPI
5134,105133,2024-06-19,Lemon,85,5,UPI
5135,105134,2024-06-19,Atta,124,6,Cash
5136,105135,2024-06-19,Sugar,130,4,Cash
5137,105136,2024-06-19,Coconut,25,3,UPI
5138,105137,2024-06-19,Sugar,130,2,UPI
5139,105138,2024-06-19,Maida,132,5,UPI
5140,105139,2024-06-19,Bread,54,3,UPI
5141,105140,2024-06-19,Honey,133,3,UPI
5142,105141,2024-06-19,Pickles,120,7,UPI
5143,105142,2024-06-19,Lady Finger,142,1,Cash
5144,105143,2024-06-19,Coconut,131,3,UPI
5145,105144,2024-06-19,Coriander Powder,147,2,UPI
5146,105145,2024-06-19,Spinach,58,5,Cash
5147,105146,2024-06-19,Methi,91,7,Cash
5148,105147,2024-06-19,Curry Leaves,90,5,Cash
5149,105148,2024-06-19,Cooking Oil,122,2,Cash
5150,105149,2024-06-19,Rasam Powder,63,6,Cash
5151,105150,2024-06-19,Garam Masala,99,3,UPI
5152,105151,2024-06-20,Atta,76,3,UPI
5153,105152,2024-06-20,Biscuits,10,4,Cash
5154,105153,2024-06-20,Onion,91,5,UPI
5155,105154,2024-06-20,Jam,116,7,UPI
5156,105155,2024-06-20,Eggs,104,3,Cash
5157,105156,2024-06-20,Coconut,97,7,Cash
5158,105157,2024-06-20,Rice,90,6,Cash
5159,105158,2024-06-20,Milk,45,4,UPI
5160,105159,2024-06-20,Cauliflower,33,3,Cash
5161,105160,2024-06-20,Rice,90,7,UPI
5162,105161,2024-06-20,Lady Finger,129,7,Cash
5163,105162,2024-06-20,Toothpaste,62,2,Cash
5164,105163,2024-06-20,Curry Leaves,49,4,UPI
5165,105164,2024-06-20,Rasam Powder,52,3,Cash
5166,105165,2024-06-20,Garam Masala,104,4,UPI
5167,105166,2024-06-20,Cauliflower,94,6,Cash
5168,105167,2024-06-20,Butter,67,6,UPI
5169,105168,2024-06-20,Beans,76,1,UPI
5170,105169,2024-06-20,Wheat,100,7,Cash
5171,105170,2024-06-20,Jam,48,4,Cash
5172,105171,2024-06-20,Coconut,36,2,UPI
5173,105172,2024-06-20,Coffee,130,4,UPI
5174,105173,2024-06-20,Eggs,115,3,Cash
5175,105174,2024-06-20,Soap,103,3,UPI
5176,105175,2024-06-20,Sambar Powder,103,3,Cash
5177,105176,2024-06-20,Tomato,93,6,UPI
5178,105177,2024-06-20,Soap,140,6,Cash
5179,105178,2024-06-20,Soap,38,6,Cash
5180,105179,2024-06-20,Toothpaste,61,7,UPI
5181,105180,2024-06-20,Ghee,124,2,Cash
5182,105181,2024-06-20,Biscuits,10,7,UPI
5183,105182,2024-06-20,Coriander Leaves,101,7,Cash
5184,105183,2024-06-20,Bread,133,5,Cash
5185,105184,2024-06-20,Mint Leaves,62,1,UPI
5186,105185,2024-06-20,Garam Masala,60,7,Cash
5187,105186,2024-06-20,Butter,86,5,Cash
5188,105187,2024-06-20,Coriander Powder,138,7,UPI
5189,105188,2024-06-20,Coffee,130,1,UPI
5190,105189,2024-06-20,Brocolli,74,7,UPI
5191,105190,2024-06-20,Mint Leaves,55,5,Cash
5192,105191,2024-06-20,Garam Masala,91,5,UPI
5193,105192,2024-06-20,Brinjal,51,5,UPI
5194,105193,2024-06-20,Dal,80,2,Cash
5195,105194,2024-06-20,Spinach,117,1,UPI
5196,105195,2024-06-20,Lady Finger,65,2,UPI
5197,105196,2024-06-20,Garam Masala,32,1,Cash
5198,105197,2024-06-21,Maida,111,4,Cash
5199,105198,2024-06-21,Ghee,130,3,UPI
5200,105199,2024-06-21,Maida,98,6,Cash
5201,105200,2024-06-21,Spinach,22,5,Cash
5202,105201,2024-06-21,Lady Finger,28,6,UPI
5203,105202,2024-06-21,Bread,31,3,UPI
5204,105203,2024-06-21,Mint Leaves,70,4,Cash
5205,105204,2024-06-21,Atta,93,5,Cash
5206,105205,2024-06-21,Atta,31,3,UPI
5207,105206,2024-06-21,Coffee,130,7,Cash
5208,105207,2024-06-21,Tea,130,5,UPI
5209,105208,2024-06-21,Coffee,130,4,UPI
5210,105209,2024-06-21,Coriander Powder,137,2,UPI
5211,105210,2024-06-21,Wheat,100,2,Cash
5212,105211,2024-06-21,Garam Masala,75,7,Cash
5213,105212,2024-06-21,Garam Masala,119,4,UPI
5214,105213,2024-06-21,Brocolli,43,1,Cash
5215,105214,2024-06-21,Coconut,96,7,Cash
5216,105215,2024-06-21,Jam,48,5,UPI
5217,105216,2024-06-21,Mint Leaves,60,7,UPI
5218,105217,2024-06-21,Honey,79,3,Cash
5219,105218,2024-06-21,Rice,90,4,UPI
5220,105219,2024-06-21,Wheat,100,3,UPI
5221,105220,2024-06-21,Coriander Leaves,68,3,UPI
5222,105221,2024-06-21,Onion,72,1,UPI
5223,105222,2024-06-21,Biscuits,10,2,Cash
5224,105223,2024-06-21,Butter,100,4,Cash
5225,105224,2024-06-21,Coriander Leaves,88,4,UPI
5226,105225,2024-06-21,Coconut,66,6,Cash
5227,105226,2024-06-21,Coriander Leaves,102,3,UPI
5228,105227,2024-06-21,Butter,133,7,Cash
5229,105228,2024-06-21,Chili Powder,109,7,Cash
5230,105229,2024-06-21,Eggs,133,5,UPI
5231,105230,2024-06-21,Bread,62,7,Cash
5232,105231,2024-06-21,Brinjal,66,3,Cash
5233,105232,2024-06-21,Bread,129,5,Cash
5234,105233,2024-06-21,Soap,68,1,Cash
5235,105234,2024-06-22,Jam,97,6,UPI
5236,105235,2024-06-22,Curry Leaves,108,7,UPI
5237,105236,2024-06-22,Sambar Powder,26,6,Cash
5238,105237,2024-06-22,Spinach,115,7,UPI
5239,105238,2024-06-22,Pickles,71,6,UPI
5240,105239,2024-06-22,Curry Leaves,34,6,Cash
5241,105240,2024-06-22,Tomato,20,2,UPI
5242,105241,2024-06-22,Turmeric Powder,102,7,Cash
5243,105242,2024-06-22,Beans,145,5,UPI
5244,105243,2024-06-22,Rice,90,1,Cash
5245,105244,2024-06-22,Rice,90,4,Cash
5246,105245,2024-06-22,Atta,150,5,UPI
5247,105246,2024-06-22,Wheat,100,7,UPI
5248,105247,2024-06-22,Sugar,130,5,Cash
5249,105248,2024-06-22,Biscuits,10,2,Cash
5250,105249,2024-06-22,Onion,98,4,Cash
5251,105250,2024-06-22,Cooking Oil,41,4,Cash
5252,105251,2024-06-22,Jam,118,4,UPI
5253,105252,2024-06-22,Eggs,111,3,Cash
5254,105253,2024-06-22,Maida,72,4,UPI
5255,105254,2024-06-22,Maida,127,5,Cash
5256,105255,2024-06-23,Turmeric Powder,54,5,Cash
5257,105256,2024-06-23,Garam Masala,77,3,UPI
5258,105257,2024-06-23,Rasam Powder,147,7,UPI
5259,105258,2024-06-23,Maida,25,1,Cash
5260,105259,2024-06-23,Coriander Leaves,20,7,Cash
5261,105260,2024-06-23,Milk,45,4,UPI
5262,105261,2024-06-23,Brinjal,50,4,UPI
5263,105262,2024-06-23,Eggs,80,2,UPI
5264,105263,2024-06-23,Bread,112,1,UPI
5265,105264,2024-06-23,Dal,80,5,Cash
5266,105265,2024-06-23,Tomato,45,3,UPI
5267,105266,2024-06-23,Rasam Powder,124,1,Cash
5268,105267,2024-06-23,Spinach,118,6,UPI
5269,105268,2024-06-23,Dal,80,3,Cash
5270,105269,2024-06-23,Sambar Powder,140,5,Cash
5271,105270,2024-06-23,Toothpaste,136,5,Cash
5272,105271,2024-06-23,Brinjal,133,2,UPI
5273,105272,2024-06-23,Butter,65,7,Cash
5274,105273,2024-06-23,Oil,120,2,UPI
5275,105274,2024-06-23,Chili Powder,126,7,Cash
5276,105275,2024-06-23,Wheat,100,7,Cash
5277,105276,2024-06-23,Atta,111,4,Cash
5278,105277,2024-06-23,Brocolli,31,4,UPI
5279,105278,2024-06-23,Soap,94,7,Cash
5280,105279,2024-06-23,Wheat,100,4,UPI
5281,105280,2024-06-23,Chili Powder,96,3,Cash
5282,105281,2024-06-23,Eggs,63,2,UPI
5283,105282,2024-06-23,Brocolli,95,7,UPI
5284,105283,2024-06-23,Beans,147,2,UPI
5285,105284,2024-06-23,Pickles,99,6,Cash
5286,105285,2024-06-23,Ghee,82,4,Cash
5287,105286,2024-06-23,Brinjal,38,1,Cash
5288,105287,2024-06-23,Coffee,130,4,Cash
5289,105288,2024-06-23,Onion,76,1,Cash
